timestamp,route,direction,staCode,busPlate,status,speed
2026-07-06T05:45:37.685194+08:00,N1B,0,M127,AA7442,0,11
2026-07-06T05:45:37.685194+08:00,N1B,0,M159,AA7416,1,26
2026-07-06T05:45:37.685194+08:00,N1B,0,M95/3,AA7599,1,
2026-07-06T05:46:45.062479+08:00,N1B,0,M125,AA7442,0,11
2026-07-06T05:46:45.062479+08:00,N1B,0,M159,AA7416,0,26
2026-07-06T05:46:45.062479+08:00,N1B,0,M95/3,AA7599,1,
2026-07-06T05:47:52.879146+08:00,N1B,0,M95/3,AA6941,0,29
2026-07-06T05:47:52.879146+08:00,N1B,0,M125,AA7442,0,11
2026-07-06T05:47:52.879146+08:00,N1B,0,M242,AA7416,1,26
2026-07-06T05:47:52.879146+08:00,N1B,0,M95/3,AA7599,1,
2026-07-06T05:48:59.598979+08:00,N1B,0,M60,AA6941,1,29
2026-07-06T05:48:59.598979+08:00,N1B,0,M135/1,AA7442,1,11
2026-07-06T05:48:59.598979+08:00,N1B,0,M242,AA7416,0,26
2026-07-06T05:50:05.937646+08:00,N1B,0,M60,AA6941,0,29
2026-07-06T05:50:05.937646+08:00,N1B,0,M170/2,AA7442,1,11
2026-07-06T05:50:05.937646+08:00,N1B,0,M242,AA7416,0,26
2026-07-07T01:30:59.655497+08:00,N1B,0,M60,AA7442,1,11
2026-07-07T01:30:59.655497+08:00,N1B,0,M170/2,AA2941,0,26
2026-07-07T01:30:59.655497+08:00,N1B,0,M64,AA7416,1,26
2026-07-07T01:30:59.655497+08:00,N1B,0,M95/3,AA2632,1,
2026-07-07T01:32:10.083917+08:00,N1B,0,M60,AA7442,0,11
2026-07-07T01:32:10.083917+08:00,N1B,0,M172/5,AA2941,0,26
2026-07-07T01:32:10.083917+08:00,N1B,0,M64,AA7416,0,26
2026-07-07T01:33:19.416053+08:00,N1B,0,M22,AA7442,0,11
2026-07-07T01:33:19.416053+08:00,N1B,0,M69/1,AA2941,1,26
2026-07-07T01:33:19.416053+08:00,N1B,0,M206,AA7416,0,26
2026-07-07T01:34:31.934491+08:00,N1B,0,M22,AA7442,0,11
2026-07-07T01:34:31.934491+08:00,N1B,0,M159,AA2941,1,26
2026-07-07T01:34:31.934491+08:00,N1B,0,M276,AA7416,1,26
2026-07-07T01:35:44.187162+08:00,N1B,0,M16/1,AA7442,1,11
2026-07-07T01:35:44.187162+08:00,N1B,0,M159,AA2941,0,26
2026-07-07T01:35:44.187162+08:00,N1B,0,M276,AA7416,0,26
2026-07-07T01:45:37.058361+08:00,N1B,0,M16/1,AA2632,0,1
2026-07-07T01:45:37.058361+08:00,N1B,0,M170/2,AA7442,0,11
2026-07-07T01:45:37.058361+08:00,N1B,0,M276,AA2941,0,26
2026-07-07T01:45:37.058361+08:00,N1B,0,M95/3,AA7416,1,
2026-07-07T01:46:49.385541+08:00,N1B,0,M111,AA2632,0,1
2026-07-07T01:46:49.385541+08:00,N1B,0,M172/5,AA7442,0,11
2026-07-07T01:46:49.385541+08:00,N1B,0,M12,AA2941,1,26
2026-07-07T01:48:03.068049+08:00,N1B,0,M127,AA2632,0,1
2026-07-07T01:48:03.068049+08:00,N1B,0,M69/1,AA7442,1,11
2026-07-07T01:48:03.068049+08:00,N1B,0,M12,AA2941,0,26
2026-07-07T01:49:17.226157+08:00,N1B,0,M135/1,AA2632,1,1
2026-07-07T01:49:17.226157+08:00,N1B,0,M159,AA7442,1,11
2026-07-07T01:49:17.226157+08:00,N1B,0,M21/2,AA2941,0,26
2026-07-07T01:50:29.505955+08:00,N1B,0,M135/1,AA2632,0,1
2026-07-07T01:50:29.505955+08:00,N1B,0,M159,AA7442,0,11
2026-07-07T01:50:29.505955+08:00,N1B,0,M21/2,AA2941,0,26
2026-07-07T02:01:16.391402+08:00,N1B,0,M112,AA7416,1,26
2026-07-07T02:01:16.391402+08:00,N1B,0,M64,AA2632,0,1
2026-07-07T02:01:16.391402+08:00,N1B,0,M276,AA7442,1,11
2026-07-07T02:02:31.382825+08:00,N1B,0,M95/3,AA2941,1,26
2026-07-07T02:02:31.382825+08:00,N1B,0,M125,AA7416,1,26
2026-07-07T02:02:31.382825+08:00,N1B,0,M206,AA2632,1,1
2026-07-07T02:02:31.382825+08:00,N1B,0,M276,AA7442,0,11
2026-07-07T02:03:42.716291+08:00,N1B,0,M95/3,AA2941,0,26
2026-07-07T02:03:42.716291+08:00,N1B,0,M135/1,AA7416,1,26
2026-07-07T02:03:42.716291+08:00,N1B,0,M276,AA2632,1,1
2026-07-07T02:03:42.716291+08:00,N1B,0,M11,AA7442,1,11
2026-07-07T02:04:51.957213+08:00,N1B,0,M95/3,AA2941,0,26
2026-07-07T02:04:51.957213+08:00,N1B,0,M135/1,AA7416,0,26
2026-07-07T02:04:51.957213+08:00,N1B,0,M11,AA2632,1,1
2026-07-07T02:04:51.957213+08:00,N1B,0,M12,AA7442,0,11
2026-07-07T02:06:02.593100+08:00,N1B,0,M60,AA2941,0,26
2026-07-07T02:06:02.593100+08:00,N1B,0,M170/2,AA7416,1,26
2026-07-07T02:06:02.593100+08:00,N1B,0,M12,AA2632,0,1
2026-07-07T02:06:02.593100+08:00,N1B,0,M21/2,AA7442,1,11
2026-07-07T02:31:03.912329+08:00,N1B,0,M22,AA2632,0,1
2026-07-07T02:31:03.912329+08:00,N1B,0,M125,AA7442,0,11
2026-07-07T02:31:03.912329+08:00,N1B,0,M276,AA2941,0,26
2026-07-07T02:31:03.912329+08:00,N1B,0,M95/3,AA7416,1,
2026-07-07T02:32:14.593217+08:00,N1B,0,M22,AA2632,0,1
2026-07-07T02:32:14.593217+08:00,N1B,0,M135/1,AA7442,0,11
2026-07-07T02:32:14.593217+08:00,N1B,0,M12,AA2941,1,26
2026-07-07T02:33:24.207455+08:00,N1B,0,M31,AA2632,0,1
2026-07-07T02:33:24.207455+08:00,N1B,0,M170/2,AA7442,1,11
2026-07-07T02:33:24.207455+08:00,N1B,0,M12,AA2941,0,26
2026-07-07T02:34:35.871018+08:00,N1B,0,M16/1,AA2632,1,1
2026-07-07T02:34:35.871018+08:00,N1B,0,M172/5,AA7442,0,11
2026-07-07T02:34:35.871018+08:00,N1B,0,M21/2,AA2941,1,26
2026-07-07T02:35:45.319279+08:00,N1B,0,M111,AA2632,1,1
2026-07-07T02:35:45.319279+08:00,N1B,0,M172/5,AA7442,0,11
2026-07-07T02:35:45.319279+08:00,N1B,0,M21/2,AA2941,0,26
2026-07-07T02:45:36.285579+08:00,N1B,0,M31,AA7416,0,26
2026-07-07T02:45:36.285579+08:00,N1B,0,M159,AA2632,1,1
2026-07-07T02:45:36.285579+08:00,N1B,0,M64,AA7442,0,11
2026-07-07T02:46:42.217658+08:00,N1B,0,M16/1,AA7416,1,26
2026-07-07T02:46:42.217658+08:00,N1B,0,M159,AA2632,0,1
2026-07-07T02:46:42.217658+08:00,N1B,0,M64,AA7442,0,11
2026-07-07T02:47:48.283416+08:00,N1B,0,M111,AA7416,1,26
2026-07-07T02:47:48.283416+08:00,N1B,0,M154,AA2632,0,1
2026-07-07T02:47:48.283416+08:00,N1B,0,M206,AA7442,1,11
2026-07-07T02:48:57.036768+08:00,N1B,0,M95/3,AA2941,1,26
2026-07-07T02:48:57.036768+08:00,N1B,0,M111,AA7416,0,26
2026-07-07T02:48:57.036768+08:00,N1B,0,M242,AA2632,1,1
2026-07-07T02:48:57.036768+08:00,N1B,0,M206,AA7442,0,11
2026-07-07T02:50:03.395307+08:00,N1B,0,M95/3,AA2941,0,26
2026-07-07T02:50:03.395307+08:00,N1B,0,M112,AA7416,1,26
2026-07-07T02:50:03.395307+08:00,N1B,0,M242,AA2632,0,1
2026-07-07T02:50:03.395307+08:00,N1B,0,M276,AA7442,1,11
2026-07-07T03:31:00.120557+08:00,N1B,0,M22,AA7416,1,26
2026-07-07T03:31:00.120557+08:00,N1B,0,M170/2,AA2632,0,1
2026-07-07T03:31:00.120557+08:00,N1B,0,M206,AA7442,1,11
