timestamp,route,direction,staCode,busPlate,status,speed
2026-07-06T10:01:05.804485+08:00,AP1,0,M1/18,AA7466,0,15
2026-07-06T10:01:05.804485+08:00,AP1,0,M219,AA7149,1,14
2026-07-06T10:01:05.804485+08:00,AP1,0,M254,AA7388,0,22
2026-07-06T10:01:05.804485+08:00,AP1,0,M254,AA6848,0,33
2026-07-06T10:01:05.804485+08:00,AP1,0,T373/1,AA7096,0,18
2026-07-06T10:01:05.804485+08:00,AP1,0,T408/6,AA7405,0,22
2026-07-06T10:01:05.804485+08:00,AP1,0,M239/1,AA7195,0,42
2026-07-06T10:01:05.804485+08:00,AP1,0,M235/2,AA7242,0,33
2026-07-06T10:01:05.804485+08:00,AP1,0,M247,AA7252,0,46
2026-07-06T10:01:05.804485+08:00,AP1,0,M67,AA7480,0,23
2026-07-06T10:01:05.804485+08:00,AP1,0,M23,AA7367,1,
2026-07-06T10:02:14.989714+08:00,AP1,0,M1/18,AA7466,0,15
2026-07-06T10:02:14.989714+08:00,AP1,0,M219,AA7149,0,14
2026-07-06T10:02:14.989714+08:00,AP1,0,M254,AA6848,0,33
2026-07-06T10:02:14.989714+08:00,AP1,0,T316,AA7388,0,22
2026-07-06T10:02:14.989714+08:00,AP1,0,T306,AA7096,0,18
2026-07-06T10:02:14.989714+08:00,AP1,0,T408/6,AA7405,0,22
2026-07-06T10:02:14.989714+08:00,AP1,0,M254,AA7195,0,42
2026-07-06T10:02:14.989714+08:00,AP1,0,M235/2,AA7242,0,33
2026-07-06T10:02:14.989714+08:00,AP1,0,M247,AA7252,0,46
2026-07-06T10:02:14.989714+08:00,AP1,0,M23,AA7367,1,
2026-07-06T10:02:14.989714+08:00,AP1,0,M23,AA7480,1,
2026-07-06T10:03:25.248472+08:00,AP1,0,M1/18,AA7466,0,15
2026-07-06T10:03:25.248472+08:00,AP1,0,M50,AA7149,1,14
2026-07-06T10:03:25.248472+08:00,AP1,0,M254,AA6848,0,33
2026-07-06T10:03:25.248472+08:00,AP1,0,T316,AA7388,0,22
2026-07-06T10:03:25.248472+08:00,AP1,0,T314/2,AA7096,0,18
2026-07-06T10:03:25.248472+08:00,AP1,0,T343,AA7405,0,22
2026-07-06T10:03:25.248472+08:00,AP1,0,M254,AA7195,0,42
2026-07-06T10:03:25.248472+08:00,AP1,0,M235/2,AA7242,0,33
2026-07-06T10:03:25.248472+08:00,AP1,0,M9/1,AA7252,1,46
2026-07-06T10:03:25.248472+08:00,AP1,0,M23,AA7367,1,
2026-07-06T10:03:25.248472+08:00,AP1,0,M23,AA7480,1,
2026-07-06T10:04:36.479247+08:00,AP1,0,M23,AA7341,1,12
2026-07-06T10:04:36.479247+08:00,AP1,0,M1/18,AA7466,0,15
2026-07-06T10:04:36.479247+08:00,AP1,0,M50,AA7149,0,14
2026-07-06T10:04:36.479247+08:00,AP1,0,M254,AA6848,0,33
2026-07-06T10:04:36.479247+08:00,AP1,0,T345/2,AA7388,0,22
2026-07-06T10:04:36.479247+08:00,AP1,0,T408/6,AA7096,0,18
2026-07-06T10:04:36.479247+08:00,AP1,0,T343,AA7405,0,22
2026-07-06T10:04:36.479247+08:00,AP1,0,M254,AA7195,0,42
2026-07-06T10:04:36.479247+08:00,AP1,0,M247,AA7242,0,33
2026-07-06T10:04:36.479247+08:00,AP1,0,M9/1,AA7252,0,46
2026-07-06T10:04:36.479247+08:00,AP1,0,M23,AA7367,1,
2026-07-06T10:04:36.479247+08:00,AP1,0,M23,AA7480,1,
2026-07-06T10:05:44.978684+08:00,AP1,0,M4/1,AA7341,1,12
2026-07-06T10:05:44.978684+08:00,AP1,0,M1/18,AA7466,0,15
2026-07-06T10:05:44.978684+08:00,AP1,0,M50,AA7149,0,14
2026-07-06T10:05:44.978684+08:00,AP1,0,M254,AA6848,0,33
2026-07-06T10:05:44.978684+08:00,AP1,0,T345/2,AA7388,0,22
2026-07-06T10:05:44.978684+08:00,AP1,0,T343,AA7405,0,22
2026-07-06T10:05:44.978684+08:00,AP1,0,T343,AA7096,1,18
2026-07-06T10:05:44.978684+08:00,AP1,0,M254,AA7195,0,42
2026-07-06T10:05:44.978684+08:00,AP1,0,M247,AA7242,0,33
2026-07-06T10:05:44.978684+08:00,AP1,0,M9/1,AA7252,0,46
2026-07-06T10:05:44.978684+08:00,AP1,0,M23,AA7480,1,
2026-07-06T14:45:35.330795+08:00,AP1,0,M4/1,AA7149,1,14
2026-07-06T14:45:35.330795+08:00,AP1,0,M222/2,AA6848,1,33
2026-07-06T14:45:35.330795+08:00,AP1,0,M50,AA7388,1,22
2026-07-06T14:45:35.330795+08:00,AP1,0,M254,AA7096,0,18
2026-07-06T14:45:35.330795+08:00,AP1,0,T358,AA7195,1,42
2026-07-06T14:45:35.330795+08:00,AP1,0,T408/6,AA7242,0,33
2026-07-06T14:45:35.330795+08:00,AP1,0,T343,AA7252,0,46
2026-07-06T14:45:35.330795+08:00,AP1,0,M9/1,AA7367,0,27
2026-07-06T14:45:35.330795+08:00,AP1,0,M9/1,AA7341,0,12
2026-07-06T14:46:46.962055+08:00,AP1,0,M4/1,AA7149,0,14
2026-07-06T14:46:46.962055+08:00,AP1,0,M222/2,AA6848,0,33
2026-07-06T14:46:46.962055+08:00,AP1,0,M50,AA7388,0,22
2026-07-06T14:46:46.962055+08:00,AP1,0,M254,AA7096,0,18
2026-07-06T14:46:46.962055+08:00,AP1,0,T373/1,AA7195,0,42
2026-07-06T14:46:46.962055+08:00,AP1,0,T343,AA7242,1,33
