timestamp,route,direction,staCode,busPlate,status,speed
2026-07-07T00:01:09.054214+08:00,N5,0,M172/8,AA7769,0,18
2026-07-07T00:02:17.093342+08:00,N5,0,M172/8,AA7769,0,18
2026-07-07T00:03:22.274719+08:00,N5,0,M172/8,AA7769,0,18
2026-07-07T00:04:28.015626+08:00,N5,0,T330/4,AA7769,1,18
2026-07-07T00:05:33.880258+08:00,N5,0,T335,AA7769,0,18
2026-07-07T01:24:35.992504+08:00,N5,0,T407,AA7769,0,18
2026-07-07T01:24:35.992504+08:00,N5,0,T408/6,AA7672,0,31
2026-07-07T01:25:44.318708+08:00,N5,0,T399,AA7769,0,18
2026-07-07T01:25:44.318708+08:00,N5,0,T311/2,AA7672,0,31
2026-07-07T01:26:51.582226+08:00,N5,0,T433,AA7769,1,18
2026-07-07T01:26:51.582226+08:00,N5,0,T370,AA7672,0,31
2026-07-07T01:27:58.653339+08:00,N5,0,T435,AA7769,0,18
2026-07-07T01:27:58.653339+08:00,N5,0,T327,AA7672,0,31
2026-07-07T01:29:07.716584+08:00,N5,0,T435,AA7769,0,18
2026-07-07T01:29:07.716584+08:00,N5,0,T326/2,AA7672,0,31
2026-07-07T01:31:08.356839+08:00,N5,0,M172/8,AB5960,1,20
2026-07-07T01:31:08.356839+08:00,N5,0,T385,AA7769,0,18
2026-07-07T01:31:08.356839+08:00,N5,0,T334,AA7672,0,31
2026-07-07T01:32:17.445283+08:00,N5,0,M172/8,AB5960,0,20
2026-07-07T01:32:17.445283+08:00,N5,0,T385,AA7769,0,18
2026-07-07T01:32:17.445283+08:00,N5,0,T334,AA7672,0,31
2026-07-07T01:33:28.885350+08:00,N5,0,M172/8,AB5960,0,20
2026-07-07T01:33:28.885350+08:00,N5,0,C690/6,AA7769,0,18
2026-07-07T01:33:28.885350+08:00,N5,0,T334,AA7672,0,31
2026-07-07T01:34:41.287495+08:00,N5,0,M172/8,AB5960,0,20
2026-07-07T01:34:41.287495+08:00,N5,0,C689/2,AA7769,0,18
2026-07-07T01:34:41.287495+08:00,N5,0,T334,AA7672,0,31
2026-07-07T01:35:50.517245+08:00,N5,0,T330/4,AB5960,0,20
2026-07-07T01:35:50.517245+08:00,N5,0,C689/2,AA7769,0,18
2026-07-07T01:35:50.517245+08:00,N5,0,M172/8,AA7672,1,
2026-07-07T02:01:07.470319+08:00,N5,0,T338,AA7672,0,31
2026-07-07T02:01:07.470319+08:00,N5,0,C702,AB5960,1,20
2026-07-07T02:01:07.470319+08:00,N5,0,M172/8,AA7769,1,
2026-07-07T02:02:21.226553+08:00,N5,0,T338,AA7672,0,31
2026-07-07T02:02:21.226553+08:00,N5,0,C702,AB5960,0,20
2026-07-07T02:02:21.226553+08:00,N5,0,M172/8,AA7769,1,
2026-07-07T02:03:36.173575+08:00,N5,0,T369,AA7672,0,31
2026-07-07T02:03:36.173575+08:00,N5,0,T436,AB5960,0,20
2026-07-07T02:04:46.709013+08:00,N5,0,T309,AA7672,0,31
